22996,1
09907,2
09275,3
04581,4
07700,5
08755,6
25412,7
08566,8
26020,9
21501,10
29367,11
18924,12
06163,13
10360,14
25645,15
04620,16
11878,17
19617,18
10373,19
32719,20
19716,21
28764,22
06369,23
03416,24
13519,25
00775,26
04338,27
27176,28
20372,29
07765,30
32374,31
23701,32
23461,33
04954,34
02558,35
22392,36
31428,37
19938,38
15605,39
06183,40
10307,41
00519,42
18654,43
24739,44
23146,45
22531,46
21469,47
08722,48
21273,49
02626,50
28281,51
11119,52
25518,53
10684,54
05792,55
12416,56
10281,57
31873,58
27627,59
15624,60
32143,61
10901,62
31012,63
26687,64
14220,65
11519,66
14086,67
23679,68
22875,69
13085,70
11331,71
01856,72
21995,73
29242,74
20172,75
01350,76
06970,77
04962,78
02636,79
07961,80
27909,81
13173,82
04085,83
27062,84
21156,85
10619,86
21376,87
24452,88
07216,89
01847,90
22895,91
01417,92
17126,93
02047,94
14998,95
28894,96
10448,97
25035,98
00217,99
16480,100
31650,101
11403,102
16695,103
24233,104
16098,105
21438,106
05896,107
08255,108
16715,109
17984,110
25730,111
04618,112
00372,113
22627,114
31874,115
03084,116
17837,117
03138,118
06538,119
23628,120
27433,121
13394,122
17925,123
07699,124
12387,125
09274,126
06611,127
04443,128
32442,129
25573,130
28929,131
01669,132
30558,133
06357,134
32728,135
12874,136
18288,137
06586,138
26650,139
32244,140
01893,141
24643,142
13192,143
10190,144
10668,145
19764,146
22439,147
18393,148
15504,149
29369,150
09924,151
03264,152
00863,153
22777,154
21046,155
17678,156
10956,157
28911,158
25059,159
02207,160
07314,161
10613,162
17670,163
05716,164
13914,165
23202,166
24623,167
14859,168
26591,169
31574,170
15499,171
20175,172
31824,173
21779,174
15461,175
12619,176
04854,177
10767,178
30957,179
13957,180
02838,181
00391,182
11576,183
31433,184
26393,185
03669,186
21129,187
07394,188
27370,189
25541,190
20943,191
14737,192
31136,193
27813,194
28270,195
15159,196
30301,197
22683,198
20034,199
20949,200
11381,201
29628,202
17121,203
10038,204
00723,205
07257,206
14369,207
09067,208
32409,209
19228,210
27611,211
21880,212
22791,213
24916,214
21230,215
21581,216
11422,217
12686,218
20358,219
11256,220
32133,221
30309,222
07326,223
11032,224
08491,225
11163,226
04803,227
09365,228
18734,229
32104,230
10779,231
31118,232
13692,233
16913,234
23975,235
32659,236
20920,237
12733,238
21445,239
05909,240
16863,241
20613,242
28665,243
01562,244
08747,245
16074,246
12780,247
27445,248
32311,249
25547,250
01461,251
23734,252
17253,253
09846,254
26968,255
02078,256
12925,257
10367,258
02956,259
26070,260
05270,261
14256,262
18370,263
21792,264
14138,265
27008,266
09058,267
13389,268
29637,269
05350,270
12376,271
18737,272
17934,273
07791,274
30927,275
03540,276
13897,277
19087,278
22588,279
13674,280
06700,281
02612,282
26015,283
32133,284
29009,285
30113,286
21254,287
08074,288
24796,289
27002,290
26194,291
30305,292
04701,293
31259,294
28477,295
11377,296
31224,297
12590,298
24220,299
01484,300
18371,301
18813,302
25314,303
06822,304
02159,305
23812,306
11750,307
05644,308
14635,309
14667,310
18406,311
19667,312
21189,313
19955,314
05067,315
16590,316
04114,317
27022,318
26798,319
25668,320
29585,321
14516,322
25756,323
12704,324
20555,325
15187,326
23702,327
27499,328
23037,329
09286,330
03548,331
06264,332
00121,333
22313,334
29804,335
04190,336
06730,337
30828,338
27333,339
11307,340
08855,341
17319,342
30448,343
28503,344
03658,345
07213,346
26817,347
15607,348
31856,349
03044,350
11611,351
27955,352
17891,353
09300,354
31730,355
22266,356
12327,357
30205,358
16341,359
08693,360
18323,361
04590,362
25515,363
29881,364
09393,365
18835,366
25084,367
21312,368
08423,369
08399,370
16116,371
16794,372
15958,373
09802,374
20324,375
32480,376
18178,377
09741,378
28938,379
27754,380
26419,381
27212,382
06162,383
30017,384
18204,385
32386,386
21980,387
02519,388
26555,389
10436,390
15616,391
